audio_url,score1,score2,score3,average
7/1_show_71dpAwq3fL9YvtMlqXoNcf_62RhH6RqmRZxeO5Ql47BeN_3369.0.mp3,2.5,1.5,0,1.33333333333333
1/P_show_1PGN4ilb4aoWKkB7FNSLsx_01zWozUbMY3ISJRk2FhFCi_2769.9.mp3,4.5,3,4,3.83333333333333
7/Z_show_7zksSGJQGPyRnenr4heLCz_6J0NdFndjubKZpHoY4wKJw_335.6.mp3,4.5,4,1,3.16666666666666
2/P_show_2PJHckuSJzjpscBfdBquXc_504iNySwBVJxhbFeDdH856_1745.1.mp3,4.5,1.5,1.5,2.5
2/G_show_2gfE7zxYA4hz8Dkm2RUtgm_5TgGCRG8W63gAIFtiQoE2N_1645.5.mp3,4.5,2.5,4,3.66666666666666
2/V_show_2Vh5jVI1EdMDeHs3N8XoME_6ICVLmEiDQhhzyaE0Rh4he_1299.5.mp3,4.5,1.5,4,3.33333333333333
2/W_show_2wJpmySw3FtVe5uvT2kaAR_1DNT27Sfa46WDekFzeFsnE_370.7.mp3,4.5,3.5,2,3.33333333333333
2/D_show_2DoAOyvZ4gfId7cTlz8PRF_5Q7BLph5bvXa0jMrueG7uo_890.6.mp3,4,2,1.5,2.5
2/5_show_25cvmj0wGytCOX57pgPI2G_0mi9m3UAFFMG838sqjxdDJ_777.7.mp3,4,2,1,2.33333333333333
2/1_show_21gtZWnLMHY6e2HTu0BjvY_3nGlagAbmFsYghoEV35s4u_170.4.mp3,4,4,4.5,4.16666666666666
2/J_show_2JrTqfIIdIA83H7o3aRz2d_1dCvMBsI1lDV5hBatXaFe6_2055.2.mp3,4.5,2.5,1.5,2.83333333333333
4/M_show_4MEo7SV76aUwl5e2ZMAVmQ_4ZiJ12rG4Dt8QgLWO2v9B4_148.9.mp3,5,4,4,4.33333333333333
4/E_show_4ETrBShPQeSIK9aKcOuvPY_66wfvJvNoKtLqs14MGCHBC_3040.2.mp3,2.5,5,3.5,3.66666666666666
7/3_show_735IT0QuxMW5Cvvb1jwXWq_2uMyGgiNmOH8qDzJfCiL4j_1571.2.mp3,2.5,4,4,3.5
4/J_show_4j8RXYWVPZ2ZiqmvDnL9pL_7CVR5fSnvc41QbDPhfc6ab_184.3.mp3,5,3.5,4,4.16666666666666
4/E_show_4ETrBShPQeSIK9aKcOuvPY_19aGN3y5DN3xkqC9e8g2ZP_2289.1.mp3,4,4,3,3.66666666666666
6/5_show_65jTqiesGQ9vycPWFR4RZx_0b9ty7i41QqUwIr8pTcJKD_670.1.mp3,3.5,3.5,3.5,3.5
6/S_show_6SZVsPIxPfVs6aavqM1peY_4S9SzQYYkGlETDHPgFHvkx_3876.3.mp3,2,2.5,3.5,2.66666666666666
6/C_show_6CGopQgOsDOACpIWvD9Knx_2Cwyp4eRGGB6TjGg345yv6_17.7.mp3,3,3,4,3.33333333333333
6/S_show_6sY90mdRx78qRAQKV8xEJe_4yxklELWyRTf6N50bTvsrW_253.7.mp3,3.5,1.5,3.5,2.83333333333333
6/S_show_6sEjDMUDSnljImH2CRKcAW_3bNpUQyNcTapcNhZVogzyg_894.0.mp3,5,3,3.5,3.83333333333333
6/E_show_6ec9hDE62HkW7ckm2KC17L_3oNL67UUrkxIr3HxcMb1gv_764.9.mp3,3.5,4,3.5,3.66666666666666
7/F_show_7fVYTXOVWuAnlbicUPBCIX_2RPVQZmFj2sjep7CmYm072_2195.1.mp3,4,4,2.5,3.5
1/6_show_16EQCZUti5keYykRXdp8bF_5eVqkl7dB4Vkng3odaLXeY_2424.6.mp3,4,5,3,4
1/D_show_1dPCNeCizIMsNrPj0mOUlb_5hGiJh2I0UGdHlYx0iuWMU_1319.7.mp3,4,1.5,4,3.16666666666666
1/J_show_1je6sEPOdtRHbuSz81aIdC_5T7wbAFITGkbPsk4vbtV7p_2244.1.mp3,1.5,3,3.5,2.66666666666666
1/J_show_1jUyEaMpjfOYjcwPCdEaec_6Oal1kzJfHupq7dwE5BzCd_283.0.mp3,4,1.5,2.5,2.66666666666666
1/E_show_1eFmReBvBxxbjtU6UKMlvt_2QSByvGPDIeRhbK8Hf8XAA_688.3.mp3,3.5,4,3.5,3.66666666666666
1/S_show_1Sw6MZtNhnsEDYvrJLMgxK_5BMz5r938XLSSz7FEsTagL_2133.6.mp3,4,2.5,1,2.5
1/E_show_1eFmReBvBxxbjtU6UKMlvt_1p0VXQOqKjlIyJG6vhMruV_269.9.mp3,4,5,4.5,4.5
1/H_show_1HKgU6WUDMZTnFChe8KT0Q_5Y6NqwFaCP1uo5yncecpDz_4295.8.mp3,3.5,3.5,1.5,2.83333333333333
1/U_show_1U7ZaHAiJDCa01LB1UMA3B_2kwCz3SHRpmF7t4JJJytwQ_2969.6.mp3,4,5,3.5,4.16666666666666
1/S_show_1sqmO1ufOcnua6QUPUlZTf_4zBfbAwp5srNjmcGFbXocR_1126.0.mp3,3.5,3.5,3.5,3.5
1/E_show_1eFmReBvBxxbjtU6UKMlvt_2QSByvGPDIeRhbK8Hf8XAA_1179.1.mp3,4,5,3.5,4.16666666666666
1/H_show_1HKgU6WUDMZTnFChe8KT0Q_1ZeT3NecmFOYRRxEEZXcr5_2723.7.mp3,4,4,3,3.66666666666666
1/8_show_18BwQFE9t9oKG6NhAWIOkU_5QxfLiJISH9CRZ1Fpn2NJp_970.7.mp3,4.5,5,1.5,3.66666666666666
4/E_show_4ETrBShPQeSIK9aKcOuvPY_66wfvJvNoKtLqs14MGCHBC_3889.4.mp3,5,0.5,4.5,3.33333333333333
4/C_show_4c2xR0T7dgjpAM5xMd4veL_0tz20mAMh9FScHjaSOUpr6_2038.8.mp3,1,2.5,4,2.5
7/7_show_77K4e56ZLtaYI7AwZyam5c_5Ofv8ZfoQXZO2hguH2xb9F_269.1.mp3,4.5,2,3,3.16666666666666
4/N_show_4najHk5PlnWpU9Xe5bekNQ_28hdhx1UwVyi4fP4zeEDaV_1140.8.mp3,3.5,2.5,4.5,3.5
4/N_show_4najHk5PlnWpU9Xe5bekNQ_2tI7A57j16GpZe8HS2TKHV_3528.4.mp3,4,2.5,2.5,3
4/1_show_41088HlA95rdOlpKK17uBZ_0frvW0YAbqHYPIb5zDiohU_179.8.mp3,5,4.5,2.5,4
4/J_show_4Ji22RSDXGx73qo67TxQTs_3kXE8IQiH9QDEvSNWI8ify_1539.4.mp3,1.5,4,2.5,2.66666666666666
1/J_show_1je6sEPOdtRHbuSz81aIdC_6jaeESB1ClDDoHhk6GtJj7_3122.5.mp3,5,3.5,4,4.16666666666666
1/6_show_16EQCZUti5keYykRXdp8bF_5eVqkl7dB4Vkng3odaLXeY_826.6.mp3,5,4.5,4,4.5
1/A_show_1az90Zo0H3kgPEju5MuzWK_1jsItEWiSnH8H8Ad624cb5_278.1.mp3,1,4,4,3
1/E_show_1eFmReBvBxxbjtU6UKMlvt_2QSByvGPDIeRhbK8Hf8XAA_1113.6.mp3,5,3.5,4,4.16666666666666
1/8_show_18BwQFE9t9oKG6NhAWIOkU_7zufhR0BAEK4m0UUANXu8v_2373.5.mp3,5,4,4,4.33333333333333
1/J_show_1je6sEPOdtRHbuSz81aIdC_5T7wbAFITGkbPsk4vbtV7p_2049.9.mp3,5,1,4,3.33333333333333
5/3_show_53XeIWnNQRvrCQDJPjg1wJ_31yTJL0FuhAfHipTNXFFjb_527.8.mp3,4,2.5,4,3.5
5/3_show_53BSphYiztSF5IFVKfDTBD_6gYZwCIkH5hOoYq2Hdsm4j_1393.8.mp3,3.5,1.5,3.5,2.83333333333333
5/D_show_5dWLlNlMyn93XuNe40X0Dz_4LrK3P0FPQmvG1zOVfeqMV_1442.7.mp3,3.5,1.5,3.5,2.83333333333333
5/B_show_5bKySh6jw9C0IWjaMCkTMo_3ExlPeBAJ1JgQ0HBuVJlJb_3321.7.mp3,3.5,2.5,2,2.66666666666666
5/V_show_5VBD1e84t6XxrwhbuI5qHN_4GCuANgj9Ebd4af4EZMl9z_973.2.mp3,4,3.5,4.5,4
7/I_show_7iE3WchWmcywsslaf4vWiw_6DyTHcesJoXdWkBAX41Niw_845.6.mp3,4,3.5,3,3.5
5/F_show_5fgBM7upQCA2x0Lz3tWcet_2xBsTv7IxPmcSJ63lTkZeX_1343.2.mp3,4,3,4.5,3.83333333333333
5/5_show_55GP6pfA0RlmtEgNH70d5K_0QTS7jb6Tk32x7A6xL45br_1921.0.mp3,3.5,4,4.5,4
6/1_show_61A99G8m9zAQ4evKkiyEvL_10wEWQ73OsptmwW8iVbXlT_1111.9.mp3,4,4,3,3.66666666666666
6/M_show_6MhiiWr66guACtbT36XRf2_2Q3nE9Uri5cybI4pnvaDPa_1133.1.mp3,1.5,3.5,2,2.33333333333333
6/L_show_6LfE4N2p3KP7hWjoFpHdDB_48st2Ic3iDdmQAoYorwSH2_373.9.mp3,3.5,3.5,2.5,3.16666666666666
6/F_show_6fPsNbi8m8mCIyGZH1YGm1_6aRHDVeDHUfgaIMB03Zu7w_1894.4.mp3,4,3.5,3.5,3.66666666666666
6/F_show_6fPsNbi8m8mCIyGZH1YGm1_6aRHDVeDHUfgaIMB03Zu7w_322.5.mp3,2.5,4.5,4.5,3.83333333333333
6/L_show_6lZH6D2OjKO182l2MWZtdu_0nTjOJHtTjvVUURpbSqSUA_3253.5.mp3,1.5,3.5,3,2.66666666666666
6/L_show_6l8bcqH5BpC0Ih3s1o0yRD_4phOuNI4VbQDCu3r15XGv3_538.8.mp3,3.5,3,2,2.83333333333333
6/H_show_6hpT79G1WNUQ1h9aOyYBh7_3Z1GtMfQmTryiCiT8lh7NB_2041.2.mp3,3.5,2,3.5,3
6/A_show_6aPLLF1K5MOi68NEJpkDjC_483Kuqjyyb2SeDRGhEANBr_1656.9.mp3,1.5,2.5,2,2
6/3_show_63htShmtfDi2UGrZ7xSHZg_3ebb5Mad0JZgBQZIfdBhcC_51.9.mp3,4,2,2,2.66666666666666
1/N_show_1Ng0k7EW7Le0cgvoTncM0z_0jFt7HDvjqjBiHfKEFeW0B_2811.4.mp3,5,3.5,4,4.16666666666666
1/S_show_1sqmO1ufOcnua6QUPUlZTf_1JTWaIzJcn1ZbWDxegunHS_754.0.mp3,5,4.5,4,4.5
1/Q_show_1q3n4RxgH2XJHOkt3KS0Mu_1eK9tGXqMEkmH8ls5Y8BEr_643.5.mp3,0.5,1.5,3.5,1.83333333333333
7/4_show_74Mv06W0urGFXCJnQ8saeJ_7N0z3FpvsWWTCSgARuCd8C_1892.8.mp3,4,1,2.5,2.5
1/6_show_16Awjn2TUjrVLBffHqVtBT_4mvWudKQ4Plr9X3TLkCm4n_445.9.mp3,5,2,4,3.66666666666666
1/A_show_1az90Zo0H3kgPEju5MuzWK_405sK9qb97RWQe0B3yWKsv_1556.8.mp3,5,3.5,4,4.16666666666666
1/S_show_1SXD1U55jqbK9HHoPvdbsw_7x8D1qaoJc2XEqvjwTQ4PK_1106.6.mp3,2.5,2,4,2.83333333333333
1/S_show_1Sw6MZtNhnsEDYvrJLMgxK_5BMz5r938XLSSz7FEsTagL_2723.4.mp3,1,1.5,4,2.16666666666666
1/H_show_1hwUP0FPYQtOWJvquNwz7I_1vS480ni5vUa6xTLSt2V0t_209.8.mp3,4,4,4.5,4.16666666666666
1/4_show_14K0GXwhoCsV356kaBiwRK_133bivqZsGMdW2dtv2FcgX_565.2.mp3,4.5,4,4,4.16666666666666
1/A_show_1az90Zo0H3kgPEju5MuzWK_405sK9qb97RWQe0B3yWKsv_377.5.mp3,4,3.5,4.5,4
7/3_show_735IT0QuxMW5Cvvb1jwXWq_2uMyGgiNmOH8qDzJfCiL4j_212.5.mp3,4.5,4,5,4.5
0/R_show_0ryb76VEJNI9l8T584q2ff_2xXDczPc6CLvDyUOUV7uMO_730.4.mp3,5,4,4.5,4.5
0/B_show_0BHrT8beUzcFKkU4PUs0P0_6izW59CXnzdywNYjhGi83p_1898.5.mp3,1,0,5,2
0/L_show_0L0j6X6cf3DO1Bs0D0K4Ch_3NoNKnIvzaTjtbuHWSa3Gb_398.9.mp3,5,4,4.5,4.5
0/Q_show_0QWClW37Xvw2dR0P5bc9KE_79aBYBnKaXbetyvFB3g6IJ_2969.8.mp3,5,3,4,4
0/C_show_0CkR1JBH9RZYpxlF39BM8N_5OHe56ZgpvsA7lD7LMGKJe_912.6.mp3,1,4,3.5,2.83333333333333
0/I_show_0iX09iRkw0IUFlhvQQykcS_6n3V5M0V9qff6864QaKTQq_409.9.mp3,5,3,5,4.33333333333333
6/F_show_6fPsNbi8m8mCIyGZH1YGm1_6aRHDVeDHUfgaIMB03Zu7w_2201.7.mp3,1.5,4.5,4,3.33333333333333
6/E_show_6epeRhY6jFLsUbQ4sAFO8y_3Q4sLj9DdlrquOQqpK3zi9_2856.7.mp3,1.5,1.5,4,2.33333333333333
6/U_show_6uRYvpYOClIRs6o80FRFRN_1sPvlTx0B8ZVuHdvIPdp5u_1680.5.mp3,3,4,3.5,3.5
6/F_show_6fPsNbi8m8mCIyGZH1YGm1_3Wf0cwdtUdb08XIACroyAE_454.1.mp3,2.5,2.5,4,3
6/I_show_6I73b0kVHO6bg3FOmFUpdA_4dzB0Cwn0n8TmMqwBivvij_799.2.mp3,2.5,3.5,3.5,3.16666666666666
6/I_show_6IUuGlrgkNx1yijdVP3FBB_50cF53HCinl0AzZ77epaH0_803.9.mp3,2.5,1.5,3.5,2.5
6/H_show_6hpT79G1WNUQ1h9aOyYBh7_3Z1GtMfQmTryiCiT8lh7NB_1768.6.mp3,4.5,3.5,2.5,3.5
6/P_show_6P1lNBJbtXVkT8J4m9kAD0_4e8CmO9FV9ORdvKxbo5Mw1_1839.4.mp3,3,4,3.5,3.5
6/Q_show_6qFldupRFzUcHFyuJwojrI_4fzws6OZZttwW2iEWadDch_348.2.mp3,1.5,1,3.5,2
5/U_show_5UDp5vs6yQFsS32Kad024Z_2NJVZEMS9qaGBzLA1ehAlU_504.8.mp3,4.5,4,4,4.16666666666666
5/D_show_5dWLlNlMyn93XuNe40X0Dz_4LrK3P0FPQmvG1zOVfeqMV_825.2.mp3,4.5,2.5,4,3.66666666666666
5/D_show_5dWLlNlMyn93XuNe40X0Dz_19mCEREZlPevlIUNX955xu_4090.6.mp3,4,2.5,4,3.5
5/C_show_5CnDmMUG0S5bSSw612fs8C_3lfdq799PvP7K97wFNBxGA_1947.3.mp3,4,3.5,4.5,4
5/C_show_5CnDmMUG0S5bSSw612fs8C_3lfdq799PvP7K97wFNBxGA_1663.4.mp3,4.5,3.5,4,4
5/6_show_56CjYLQWyMx1MkOEQmlubi_2p04MZUvmTS8Axld4FJ1y9_439.1.mp3,4,4,4,4
3/E_show_3eA6HqDVdUjHTkl9IuLK1B_7BbDJRDrwe4ypcwGWjCqDz_24.8.mp3,3,2.5,4,3.16666666666666
3/N_show_3NA20RWdSNIWlQ3j3j40Gv_6y0Fd8gk7kG5Mq9a2M0dsj_3656.7.mp3,4,0.5,4,2.83333333333333
3/G_show_3GGLFV1HoBAUuRRONbAaLd_4GShpcxKAjCHfw1CfJHBHR_103.5.mp3,1,1.5,4,2.16666666666666
3/T_show_3T2BOxCQFVAq2Q5FMIM3v4_5r2YcUDJ6JEDoFiSz2Yzgk_707.9.mp3,1,4,4.5,3.16666666666666
3/I_show_3IjEUbHixMRCrA3XzPznOU_6LzvXnD0mnTLOgulsKqLjt_455.8.mp3,4,4.5,4.5,4.33333333333333
3/S_show_3sESWbDonSbGvdZxSbXnAu_3eIzFUtY7KXrDATdovO6QT_55.3.mp3,2.5,3,4.5,3.33333333333333
7/G_show_7gpmPhrFM2SWtJLNNohB8I_2TTcyOrESkQmXo2LHLOsDs_289.4.mp3,4,5,3.5,4.16666666666666
3/A_show_3AI6Hvd2ps8kH1XEXu8emH_0kvsvd0Ts15FTH8qEWgG7r_286.8.mp3,4.5,4.5,4.5,4.5
3/E_show_3eKZGITnT3DtQ2FAcfHoYm_1M26mLAA26zUBrN7SKN5au_1461.3.mp3,3.5,2.5,4.5,3.5
3/Q_show_3QSX8bxGWdEyTowkIOIFCB_4fGgA2e3XOPfrXugKZoXGZ_1963.9.mp3,3,2.5,4.5,3.33333333333333
3/B_show_3Bh3gqIZwVAMWOLbzwijmU_3mh3QEOaaZicE53dj5oLGq_377.6.mp3,4.5,1,4,3.16666666666666
3/W_show_3WiXth3YP3vxoAKeubd4sv_3dkDXLo4xBl00puHZbgXDO_2453.6.mp3,5,2.5,4,3.83333333333333
3/4_show_347DvEBUZTWBkxN5h6i636_0ijeO50x6Gte3QmoUptCnd_2113.1.mp3,5,2.5,4.5,4
3/C_show_3cIh6ejnk3lUUVhqSKzPUS_7vOfGXo9rjGXth48pVAt5A_2298.8.mp3,5,5,4,4.66666666666666
3/P_show_3P6sCOVq7bobjccIsJ3SId_2OKB1LO1SrsE20Aqho8owh_444.4.mp3,5,1.5,4,3.5
3/I_show_3ikFhEuSYkNYS27Rp7aZo0_2dTDwRipwwwwO2Iy1Pu1ra_1558.2.mp3,5,1,4.5,3.5
3/I_show_3ikFhEuSYkNYS27Rp7aZo0_2dTDwRipwwwwO2Iy1Pu1ra_2144.9.mp3,4.5,3.5,4,4
3/G_show_3gKLjekTajd8uOo3a7Iesr_0lAuavZsiPkFbkx1fW8hzb_158.6.mp3,4.5,4.5,4.5,4.5
3/N_show_3n6bSMDxhcFimGAzy0gVKr_4JRQ8b8R5ptv4hClCR4z7d_1284.4.mp3,4,4.5,4.5,4.33333333333333
3/L_show_3L7Ivmk9hZfbyFSncU10sP_5s9LDFvIx5UvMRu5XvbUa8_1618.7.mp3,5,1.5,4,3.5
0/R_show_0ryb76VEJNI9l8T584q2ff_2LvQnS4FRJWtCnKnOSgG0J_1793.7.mp3,4,4,5,4.33333333333333
0/B_show_0BHrT8beUzcFKkU4PUs0P0_6izW59CXnzdywNYjhGi83p_3441.4.mp3,2.5,4,2.5,3
0/B_show_0BHrT8beUzcFKkU4PUs0P0_6izW59CXnzdywNYjhGi83p_2476.4.mp3,2.5,4,2,2.83333333333333
0/M_show_0MrXdNa1jz0w1o7jj89CFR_7MhEHTudf2a5eX2G8Sy57h_874.9.mp3,2.5,3.5,1.5,2.5
0/Q_show_0QWClW37Xvw2dR0P5bc9KE_79aBYBnKaXbetyvFB3g6IJ_875.2.mp3,2,4,3.5,3.16666666666666
0/I_show_0I22C9iyvVT3M6DEILuD9F_5Y2n7ENHLMTC6IO05yeoHC_602.7.mp3,2.5,3.5,2.5,2.83333333333333
7/H_show_7hMfFjHqCmvVLjljhzX8Ax_03oHp2cj6nra8lmpz5bfsv_1988.2.mp3,1.5,4,3.5,3
0/K_show_0KGD1H2eEoR0XL1oCZe1Ik_7CFAgiPAvMpWPUKmL5iTAb_191.5.mp3,3,4,4.5,3.83333333333333
0/T_show_0TkS08s5KaxQX5pyjtrK8T_7w1SFxFQuoggSArMWusR9b_173.6.mp3,5,4.5,5,4.83333333333333
0/G_show_0gp9WszDmlifYKTHOOc8Sv_0dPY9uo2nS8w9np34G0xwD_835.7.mp3,5,4,3,4
4/X_show_4xFofN0BxL5WBSukJwsdOF_1xqeFtePJPMmDcCV97MCKV_2026.4.mp3,4.5,4,3,3.83333333333333
4/S_show_4SSmepMDoAIDPJGsUn8mxe_6XJzp51TsNfxPxEx1A4r2S_1063.0.mp3,1.5,4,3,2.83333333333333
4/1_show_41ds4pOAqbxhGSA0g7uwgZ_6revwH24ksvPeya3ohHBlf_208.3.mp3,4,4,3.5,3.83333333333333
7/1_show_71dpAwq3fL9YvtMlqXoNcf_62RhH6RqmRZxeO5Ql47BeN_1657.0.mp3,0.5,0.5,1.5,0.833333333333333
4/4_show_44pI1bcAKbrA2fLZpwJF4X_38Bvag2GtKLPdaZDnqBGQd_1597.7.mp3,4,4,2.5,3.5
4/K_show_4kkmx3UhWRBAhpLGH8DIA0_2DKKaP14zqhM2SeMkJZUse_3670.9.mp3,2,4,0.5,2.16666666666666
4/H_show_4Hjm74ZMqodx5UmAeWAOJF_7eRQ9eRQaDnRfHf5k7Rehh_1371.6.mp3,4,4,3,3.66666666666666
4/D_show_4doKHu5lc4QNxJUL21zIjZ_1PzzPnC9f9FtjKEniW1NJH_2544.5.mp3,4,4.5,2.5,3.66666666666666
4/K_show_4kkmx3UhWRBAhpLGH8DIA0_6v9WrFKgbSIpWDcAEMgu6U_2086.5.mp3,4,4,2.5,3.5
4/S_show_4scB8HYMpWT5zXIWzONTFL_7dNWHHaqp42tSoRkL4Qhgj_908.7.mp3,3,2.5,4.5,3.33333333333333
4/D_show_4doKHu5lc4QNxJUL21zIjZ_1PzzPnC9f9FtjKEniW1NJH_726.1.mp3,2.5,3.5,2.5,2.83333333333333
4/8_show_484IbiXkUFchBApqfeW35u_2BdVc9vrNUyJf9IuECV4IR_319.1.mp3,2.5,4,4,3.5
4/N_show_4NNO0yIIxzSsZTXR0XnaP7_7ktGYVlaT9eAVybEKWX9NQ_1517.5.mp3,4.5,3.5,4,4
7/8_show_78I6vMSza9RM67Ct7yzmaT_76riT9jr0lt1fBl4wpHwYN_2801.2.mp3,3.5,4,3.5,3.66666666666666
4/3_show_43mTFxSHXF7Xtvjx4TF0Dc_7kNFkCcDTMx3tGjrXkE9ot_1732.2.mp3,4.5,4.5,4.5,4.5
4/C_show_4c2xR0T7dgjpAM5xMd4veL_0tz20mAMh9FScHjaSOUpr6_4226.8.mp3,1,3.5,4,2.83333333333333
4/8_show_484IbiXkUFchBApqfeW35u_4MkE7mIx1OEVTIgs9Fqgyu_921.2.mp3,4.5,4.5,3.5,4.16666666666666
4/4_show_44pI1bcAKbrA2fLZpwJF4X_3Ps6nA6TBYtIZOWidQlHS4_198.6.mp3,4,3.5,3.5,3.66666666666666
4/E_show_4ETrBShPQeSIK9aKcOuvPY_19aGN3y5DN3xkqC9e8g2ZP_2461.9.mp3,4.5,3.5,3.5,3.83333333333333
4/C_show_4c2xR0T7dgjpAM5xMd4veL_0tz20mAMh9FScHjaSOUpr6_2742.7.mp3,0.5,3.5,3.5,2.5
4/Q_show_4QQpY9w3aFcgieOCrlcT31_462ppnBtVAdo3U1xovrr6R_587.5.mp3,4,3.5,3.5,3.66666666666666
4/N_show_4NNO0yIIxzSsZTXR0XnaP7_7ktGYVlaT9eAVybEKWX9NQ_1926.1.mp3,3.5,3.5,4.5,3.83333333333333
4/M_show_4M1HASMnzuEhNSsRQ1ztB7_4nAj71WtLINc3sOY9yEfDy_672.6.mp3,3.5,3,5,3.83333333333333
4/Q_show_4qPnBYJhKgvlIlCWD7A8Lb_0G9PQcxvOsfG94yXlveDS2_2247.1.mp3,4,1.5,5,3.5
4/S_show_4SBtOWGEOmD9pmltgIXO8r_36dH7gRPPnSOVnDbLMPk4U_48.3.mp3,4,3,4.5,3.83333333333333
4/K_show_4kkmx3UhWRBAhpLGH8DIA0_2DKKaP14zqhM2SeMkJZUse_2107.3.mp3,3.5,3.5,5,4
4/4_show_44uHZ8I0YMWdoTUo8GoKlV_2AYQm4CnMlIWNZvfu9EBeN_938.6.mp3,3.5,1.5,5,3.33333333333333
4/S_show_4scB8HYMpWT5zXIWzONTFL_7dNWHHaqp42tSoRkL4Qhgj_2093.3.mp3,3.5,3.5,5,4
4/C_show_4c2xR0T7dgjpAM5xMd4veL_0tz20mAMh9FScHjaSOUpr6_2215.9.mp3,3.5,2,2.5,2.66666666666666
4/A_show_4ApnX5fc4a14wT5uhMHa76_1tcigLFLalumCxpPnWIdF5_3337.3.mp3,3.5,2,5,3.5
7/G_show_7GHJfnXYD9fMETqrX3AeWu_2VPOPrv43r4uUJ9376KxPQ_1944.3.mp3,4,0.5,3.5,2.66666666666666
2/W_show_2wJpmySw3FtVe5uvT2kaAR_5JyjnMobKamZhiahk7JmZb_457.4.mp3,3,2.5,2.5,2.66666666666666
2/G_show_2gfE7zxYA4hz8Dkm2RUtgm_7AnnKjhEOFrluqjWc3XU8L_3267.1.mp3,2.5,2.5,3.5,2.83333333333333
2/F_show_2FG5x4nSno55Ta1C2pOc9Z_654F077sEYFhCNlBmbxRat_1551.9.mp3,3,2.5,2,2.5
2/F_show_2FG5x4nSno55Ta1C2pOc9Z_654F077sEYFhCNlBmbxRat_1753.8.mp3,3,3,4.5,3.5
2/L_show_2l3EepKJbISFUERKnvUplY_68WJwT3PPzDS5uEjduhrTV_857.8.mp3,3,3,5,3.66666666666666
2/W_show_2wXJp6I575NASrepx3PtLr_0GFtkG4AnHxY16ZmWX7zqP_2906.3.mp3,3,2.5,4,3.16666666666666
2/5_show_25cvmj0wGytCOX57pgPI2G_0mi9m3UAFFMG838sqjxdDJ_396.8.mp3,1.5,3.5,3.5,2.83333333333333
1/E_show_1eFmReBvBxxbjtU6UKMlvt_1p0VXQOqKjlIyJG6vhMruV_448.2.mp3,4.5,3,5,4.16666666666666
1/M_show_1m5q6itiKFVqNEKppy9VKo_3s3pZ66JHshFdnhjmrXAOS_1659.8.mp3,4,1.5,2.5,2.66666666666666
1/4_show_14K0GXwhoCsV356kaBiwRK_133bivqZsGMdW2dtv2FcgX_1229.6.mp3,4.5,4,4,4.16666666666666
1/P_show_1psJPVafIs0Use6jUBUNhp_1Yd92o4zX5CuuZMw9DyebE_342.5.mp3,4,2,1,2.33333333333333
1/8_show_18BwQFE9t9oKG6NhAWIOkU_7zufhR0BAEK4m0UUANXu8v_1390.9.mp3,4.5,5,5,4.83333333333333
1/A_show_1az90Zo0H3kgPEju5MuzWK_405sK9qb97RWQe0B3yWKsv_2422.4.mp3,4,3,2,3
1/H_show_1HKgU6WUDMZTnFChe8KT0Q_5Y6NqwFaCP1uo5yncecpDz_2987.8.mp3,4.5,3,1.5,3
1/A_show_1az90Zo0H3kgPEju5MuzWK_1jsItEWiSnH8H8Ad624cb5_198.1.mp3,2.5,2.5,1,2
1/6_show_16Awjn2TUjrVLBffHqVtBT_4mvWudKQ4Plr9X3TLkCm4n_556.3.mp3,4,1,1,2
7/G_show_7gozmLqbcbr6PScMjc0Zl4_0v6j9XwqRuCWZln4qKsgVM_259.2.mp3,4.5,5,4,4.5
3/8_show_387i3AZBFr7UWCkTwXb7o5_56KJei7qFLlnsUhbS3PW3d_1580.7.mp3,2,2,3,2.33333333333333
3/Q_show_3qm2dYh1XNLyGrltxfCmRr_030qDBRvrjCD3l6ZZrXCTd_846.6.mp3,3,4,3,3.33333333333333
3/4_show_34g7KMkO3iEASBlQ2kCLBA_1rc73tG5iZ8FCDGYRof0mk_347.3.mp3,2,3.5,3.5,3
3/4_show_347DvEBUZTWBkxN5h6i636_0ijeO50x6Gte3QmoUptCnd_3603.7.mp3,1.5,1,3.5,2
3/P_show_3pOKKvDzqa83EALgyIUecK_7DE2aApibOsH0pSSOCSi13_1953.6.mp3,2,3,2,2.33333333333333
3/B_show_3Bh3gqIZwVAMWOLbzwijmU_5E2fZtF57bd851ym2aJd26_391.7.mp3,3,3.5,3.5,3.33333333333333
3/T_show_3TvOtwKnEIEx6M397GrfbP_5NsOpeQGHyvw1pQDJztIb5_874.4.mp3,2,1.5,3.5,2.33333333333333
3/Q_show_3QSX8bxGWdEyTowkIOIFCB_4fGgA2e3XOPfrXugKZoXGZ_3382.2.mp3,3,3,4,3.33333333333333
3/E_show_3eKZGITnT3DtQ2FAcfHoYm_1M26mLAA26zUBrN7SKN5au_1575.1.mp3,3.5,4,4.5,4
7/3_show_735IT0QuxMW5Cvvb1jwXWq_2uMyGgiNmOH8qDzJfCiL4j_1738.6.mp3,4,5,2.5,3.83333333333333
6/A_show_6aPLLF1K5MOi68NEJpkDjC_7wr4NMUzu0HIDeFjCj7vSD_222.6.mp3,4,3.5,4,3.83333333333333
6/E_show_6ec9hDE62HkW7ckm2KC17L_3oNL67UUrkxIr3HxcMb1gv_838.7.mp3,4,3.5,4.5,4
